graph_id,evidence_level,left_family,right_family,js_divergence,total_variation,D1_target_degree,D2_neighbor_coupling,D3_remote_class
RG099,high,M_star,M_cluster,0.066226,0.208388,3,2,D3-2:strong-remote
RG099,medium,M_exact,M_0,0.008403,0.100731,3,2,D3-2:strong-remote
RG099,medium,M_exact,M_rho,0.003924,0.08645,3,2,D3-2:strong-remote
RG099,medium,M_exact,"M_rho,beta",0.00261,0.068009,3,2,D3-2:strong-remote
RG099,medium,M_exact,M_star,0.015113,0.121023,3,2,D3-2:strong-remote
RG099,medium,M_exact,M_cluster,0.0,0.0,3,2,D3-2:strong-remote
RG099,medium,M_0,M_rho,0.00191,0.044323,3,2,D3-2:strong-remote
RG099,medium,M_0,"M_rho,beta",0.002104,0.048887,3,2,D3-2:strong-remote
RG099,medium,M_0,M_star,0.00824,0.122189,3,2,D3-2:strong-remote
RG099,medium,M_0,M_cluster,0.008403,0.100731,3,2,D3-2:strong-remote
RG099,medium,M_rho,"M_rho,beta",0.000183,0.018441,3,2,D3-2:strong-remote
RG099,medium,M_rho,M_star,0.014309,0.152231,3,2,D3-2:strong-remote
RG099,medium,M_rho,M_cluster,0.003924,0.08645,3,2,D3-2:strong-remote
RG099,medium,"M_rho,beta",M_star,0.012449,0.138354,3,2,D3-2:strong-remote
RG099,medium,"M_rho,beta",M_cluster,0.00261,0.068009,3,2,D3-2:strong-remote
RG099,medium,M_star,M_cluster,0.015113,0.121023,3,2,D3-2:strong-remote
RG099,low,M_exact,M_0,6.6e-05,0.010183,3,2,D3-2:strong-remote
RG099,low,M_exact,M_rho,4.3e-05,0.00867,3,2,D3-2:strong-remote
RG099,low,M_exact,"M_rho,beta",9e-06,0.003985,3,2,D3-2:strong-remote
RG099,low,M_exact,M_star,0.000585,0.030776,3,2,D3-2:strong-remote
RG099,low,M_exact,M_cluster,0.0,0.0,3,2,D3-2:strong-remote
RG099,low,M_0,M_rho,6.3e-05,0.009415,3,2,D3-2:strong-remote
RG099,low,M_0,"M_rho,beta",8.8e-05,0.012011,3,2,D3-2:strong-remote
RG099,low,M_0,M_star,0.000435,0.028038,3,2,D3-2:strong-remote
RG099,low,M_0,M_cluster,6.6e-05,0.010183,3,2,D3-2:strong-remote
RG099,low,M_rho,"M_rho,beta",2.3e-05,0.006513,3,2,D3-2:strong-remote
RG099,low,M_rho,M_star,0.000794,0.037453,3,2,D3-2:strong-remote
RG099,low,M_rho,M_cluster,4.3e-05,0.00867,3,2,D3-2:strong-remote
RG099,low,"M_rho,beta",M_star,0.000733,0.034761,3,2,D3-2:strong-remote
RG099,low,"M_rho,beta",M_cluster,9e-06,0.003985,3,2,D3-2:strong-remote
RG099,low,M_star,M_cluster,0.000585,0.030776,3,2,D3-2:strong-remote
RG100,high,M_exact,M_0,0.193553,0.570186,3,2,D3-1:tree-like-remote
RG100,high,M_exact,M_rho,0.02184,0.130554,3,2,D3-1:tree-like-remote
RG100,high,M_exact,"M_rho,beta",0.091122,0.357194,3,2,D3-1:tree-like-remote
RG100,high,M_exact,M_star,0.477296,0.877351,3,2,D3-1:tree-like-remote
RG100,high,M_exact,M_cluster,0.0,0.0,3,2,D3-1:tree-like-remote
RG100,high,M_0,M_rho,0.101572,0.439632,3,2,D3-1:tree-like-remote
RG100,high,M_0,"M_rho,beta",0.023268,0.212992,3,2,D3-1:tree-like-remote
RG100,high,M_0,M_star,0.092179,0.307165,3,2,D3-1:tree-like-remote
RG100,high,M_0,M_cluster,0.193553,0.570186,3,2,D3-1:tree-like-remote
RG100,high,M_rho,"M_rho,beta",0.029057,0.22664,3,2,D3-1:tree-like-remote
RG100,high,M_rho,M_star,0.344614,0.746797,3,2,D3-1:tree-like-remote
RG100,high,M_rho,M_cluster,0.02184,0.130554,3,2,D3-1:tree-like-remote
RG100,high,"M_rho,beta",M_star,0.193823,0.520157,3,2,D3-1:tree-like-remote
RG100,high,"M_rho,beta",M_cluster,0.091122,0.357194,3,2,D3-1:tree-like-remote
RG100,high,M_star,M_cluster,0.477296,0.877351,3,2,D3-1:tree-like-remote
RG100,medium,M_exact,M_0,0.027591,0.231121,3,2,D3-1:tree-like-remote
RG100,medium,M_exact,M_rho,0.002978,0.071009,3,2,D3-1:tree-like-remote
RG100,medium,M_exact,"M_rho,beta",0.010037,0.138611,3,2,D3-1:tree-like-remote
RG100,medium,M_exact,M_star,0.101466,0.4197,3,2,D3-1:tree-like-remote
RG100,medium,M_exact,M_cluster,0.0,0.0,3,2,D3-1:tree-like-remote
RG100,medium,M_0,M_rho,0.013298,0.160112,3,2,D3-1:tree-like-remote
RG100,medium,M_0,"M_rho,beta",0.004556,0.09251,3,2,D3-1:tree-like-remote
RG100,medium,M_0,M_star,0.024968,0.188579,3,2,D3-1:tree-like-remote
RG100,medium,M_0,M_cluster,0.027591,0.231121,3,2,D3-1:tree-like-remote
RG100,medium,M_rho,"M_rho,beta",0.002305,0.067602,3,2,D3-1:tree-like-remote
RG100,medium,M_rho,M_star,0.072926,0.348691,3,2,D3-1:tree-like-remote
RG100,medium,M_rho,M_cluster,0.002978,0.071009,3,2,D3-1:tree-like-remote
RG100,medium,"M_rho,beta",M_star,0.05009,0.281089,3,2,D3-1:tree-like-remote
RG100,medium,"M_rho,beta",M_cluster,0.010037,0.138611,3,2,D3-1:tree-like-remote
RG100,medium,M_star,M_cluster,0.101466,0.4197,3,2,D3-1:tree-like-remote
RG100,low,M_exact,M_0,0.000792,0.037979,3,2,D3-1:tree-like-remote
RG100,low,M_exact,M_rho,7.6e-05,0.011697,3,2,D3-1:tree-like-remote
RG100,low,M_exact,"M_rho,beta",0.00027,0.022267,3,2,D3-1:tree-like-remote
RG100,low,M_exact,M_star,0.004694,0.090704,3,2,D3-1:tree-like-remote
RG100,low,M_exact,M_cluster,0.0,0.0,3,2,D3-1:tree-like-remote
RG100,low,M_0,M_rho,0.000381,0.026282,3,2,D3-1:tree-like-remote
RG100,low,M_0,"M_rho,beta",0.000138,0.015712,3,2,D3-1:tree-like-remote
RG100,low,M_0,M_star,0.001635,0.052725,3,2,D3-1:tree-like-remote
RG100,low,M_0,M_cluster,0.000792,0.037979,3,2,D3-1:tree-like-remote
RG100,low,M_rho,"M_rho,beta",6.2e-05,0.01057,3,2,D3-1:tree-like-remote
RG100,low,M_rho,M_star,0.003592,0.079007,3,2,D3-1:tree-like-remote
RG100,low,M_rho,M_cluster,7.6e-05,0.011697,3,2,D3-1:tree-like-remote
RG100,low,"M_rho,beta",M_star,0.002718,0.068436,3,2,D3-1:tree-like-remote
RG100,low,"M_rho,beta",M_cluster,0.00027,0.022267,3,2,D3-1:tree-like-remote
RG100,low,M_star,M_cluster,0.004694,0.090704,3,2,D3-1:tree-like-remote
RG101,high,M_exact,M_0,0.17196,0.545387,3,2,D3-2:strong-remote
RG101,high,M_exact,M_rho,0.024913,0.172917,3,2,D3-2:strong-remote
RG101,high,M_exact,"M_rho,beta",0.098312,0.395695,3,2,D3-2:strong-remote
RG101,high,M_exact,M_star,0.447983,0.852552,3,2,D3-2:strong-remote
RG101,high,M_exact,M_cluster,0.079855,0.347688,3,2,D3-2:strong-remote
RG101,high,M_0,M_rho,0.072249,0.37247,3,2,D3-2:strong-remote
RG101,high,M_0,"M_rho,beta",0.011924,0.149692,3,2,D3-2:strong-remote
RG101,high,M_0,M_star,0.092179,0.307165,3,2,D3-2:strong-remote
RG101,high,M_0,M_cluster,0.02014,0.197699,3,2,D3-2:strong-remote
RG101,high,M_rho,"M_rho,beta",0.026311,0.222778,3,2,D3-2:strong-remote
RG101,high,M_rho,M_star,0.294443,0.679635,3,2,D3-2:strong-remote
RG101,high,M_rho,M_cluster,0.016823,0.17477,3,2,D3-2:strong-remote
RG101,high,"M_rho,beta",M_star,0.160786,0.456857,3,2,D3-2:strong-remote
RG101,high,"M_rho,beta",M_cluster,0.001195,0.048008,3,2,D3-2:strong-remote
RG101,high,M_star,M_cluster,0.185537,0.504865,3,2,D3-2:strong-remote
RG101,medium,M_exact,M_0,0.029162,0.237319,3,2,D3-2:strong-remote
RG101,medium,M_exact,M_rho,0.002081,0.063,3,2,D3-2:strong-remote
RG101,medium,M_exact,"M_rho,beta",0.009698,0.138127,3,2,D3-2:strong-remote
RG101,medium,M_exact,M_star,0.104265,0.425898,3,2,D3-2:strong-remote
RG101,medium,M_exact,M_cluster,0.006146,0.109952,3,2,D3-2:strong-remote
RG101,medium,M_0,M_rho,0.015824,0.174319,3,2,D3-2:strong-remote
RG101,medium,M_0,"M_rho,beta",0.005324,0.099192,3,2,D3-2:strong-remote
RG101,medium,M_0,M_star,0.024968,0.188579,3,2,D3-2:strong-remote
RG101,medium,M_0,M_cluster,0.008658,0.127367,3,2,D3-2:strong-remote
RG101,medium,M_rho,"M_rho,beta",0.002839,0.075126,3,2,D3-2:strong-remote
RG101,medium,M_rho,M_star,0.078352,0.362897,3,2,D3-2:strong-remote
RG101,medium,M_rho,M_cluster,0.001104,0.046952,3,2,D3-2:strong-remote
RG101,medium,"M_rho,beta",M_star,0.052292,0.287771,3,2,D3-2:strong-remote
RG101,medium,"M_rho,beta",M_cluster,0.000407,0.028175,3,2,D3-2:strong-remote
RG101,medium,M_star,M_cluster,0.061555,0.315946,3,2,D3-2:strong-remote
RG101,low,M_exact,M_0,0.000881,0.040075,3,2,D3-2:strong-remote
RG101,low,M_exact,M_rho,2.2e-05,0.006335,3,2,D3-2:strong-remote
RG101,low,M_exact,"M_rho,beta",0.000192,0.018877,3,2,D3-2:strong-remote
RG101,low,M_exact,M_star,0.004906,0.0928,3,2,D3-2:strong-remote
RG101,low,M_exact,M_cluster,3.1e-05,0.007621,3,2,D3-2:strong-remote
RG101,low,M_0,M_rho,0.000626,0.03374,3,2,D3-2:strong-remote
RG101,low,M_0,"M_rho,beta",0.000252,0.021198,3,2,D3-2:strong-remote
RG101,low,M_0,M_star,0.001635,0.052725,3,2,D3-2:strong-remote
RG101,low,M_0,M_cluster,0.000581,0.032454,3,2,D3-2:strong-remote
RG101,low,M_rho,"M_rho,beta",8.6e-05,0.012542,3,2,D3-2:strong-remote
RG101,low,M_rho,M_star,0.004278,0.086465,3,2,D3-2:strong-remote
RG101,low,M_rho,M_cluster,1e-06,0.001286,3,2,D3-2:strong-remote
RG101,low,"M_rho,beta",M_star,0.00316,0.073923,3,2,D3-2:strong-remote
RG101,low,"M_rho,beta",M_cluster,6.9e-05,0.011256,3,2,D3-2:strong-remote
RG101,low,M_star,M_cluster,0.004157,0.085179,3,2,D3-2:strong-remote
RG102,high,M_exact,M_0,0.054853,0.283514,3,2,D3-2:strong-remote
RG102,high,M_exact,M_rho,0.013721,0.15476,3,2,D3-2:strong-remote
RG102,high,M_exact,"M_rho,beta",0.015862,0.16291,3,2,D3-2:strong-remote
RG102,high,M_exact,M_star,0.117851,0.373503,3,2,D3-2:strong-remote
RG102,high,M_exact,M_cluster,0.013408,0.1199,3,2,D3-2:strong-remote
RG102,high,M_0,M_rho,0.014494,0.128754,3,2,D3-2:strong-remote
RG102,high,M_0,"M_rho,beta",0.014278,0.120604,3,2,D3-2:strong-remote
RG102,high,M_0,M_star,0.015353,0.089989,3,2,D3-2:strong-remote
RG102,high,M_0,M_cluster,0.104463,0.403414,3,2,D3-2:strong-remote
RG102,high,M_rho,"M_rho,beta",0.000687,0.020578,3,2,D3-2:strong-remote
RG102,high,M_rho,M_star,0.055734,0.218743,3,2,D3-2:strong-remote
RG102,high,M_rho,M_cluster,0.04555,0.27466,3,2,D3-2:strong-remote
RG102,high,"M_rho,beta",M_star,0.053276,0.210594,3,2,D3-2:strong-remote
RG102,high,"M_rho,beta",M_cluster,0.04487,0.28281,3,2,D3-2:strong-remote
RG102,high,M_star,M_cluster,0.177502,0.493403,3,2,D3-2:strong-remote
RG102,medium,M_exact,M_0,0.00627,0.10956,3,2,D3-2:strong-remote
RG102,medium,M_exact,M_rho,8.3e-05,0.012043,3,2,D3-2:strong-remote
RG102,medium,M_exact,"M_rho,beta",0.000226,0.019371,3,2,D3-2:strong-remote
RG102,medium,M_exact,M_star,0.02878,0.235318,3,2,D3-2:strong-remote
RG102,medium,M_exact,M_cluster,0.002526,0.062353,3,2,D3-2:strong-remote
RG102,medium,M_0,M_rho,0.004934,0.097517,3,2,D3-2:strong-remote
RG102,medium,M_0,"M_rho,beta",0.004804,0.091975,3,2,D3-2:strong-remote
RG102,medium,M_0,M_star,0.008483,0.125758,3,2,D3-2:strong-remote
RG102,medium,M_0,M_cluster,0.016324,0.171913,3,2,D3-2:strong-remote
RG102,medium,M_rho,"M_rho,beta",0.000146,0.01488,3,2,D3-2:strong-remote
RG102,medium,M_rho,M_star,0.025932,0.223275,3,2,D3-2:strong-remote
RG102,medium,M_rho,M_cluster,0.003513,0.074396,3,2,D3-2:strong-remote
RG102,medium,"M_rho,beta",M_star,0.025026,0.217733,3,2,D3-2:strong-remote
RG102,medium,"M_rho,beta",M_cluster,0.003464,0.079938,3,2,D3-2:strong-remote
RG102,medium,M_star,M_cluster,0.046477,0.297671,3,2,D3-2:strong-remote
RG102,low,M_exact,M_0,0.00022,0.020073,3,2,D3-2:strong-remote
RG102,low,M_exact,M_rho,0.0,0.000705,3,2,D3-2:strong-remote
RG102,low,M_exact,"M_rho,beta",7e-06,0.003282,3,2,D3-2:strong-remote
RG102,low,M_exact,M_star,0.001311,0.049839,3,2,D3-2:strong-remote
RG102,low,M_exact,M_cluster,0.000221,0.018491,3,2,D3-2:strong-remote
RG102,low,M_0,M_rho,0.000228,0.020544,3,2,D3-2:strong-remote
RG102,low,M_0,"M_rho,beta",0.000257,0.021002,3,2,D3-2:strong-remote
RG102,low,M_0,M_star,0.000462,0.029765,3,2,D3-2:strong-remote
RG102,low,M_0,M_cluster,0.000866,0.038564,3,2,D3-2:strong-remote
RG102,low,M_rho,"M_rho,beta",9e-06,0.003517,3,2,D3-2:strong-remote
RG102,low,M_rho,M_star,0.001335,0.050309,3,2,D3-2:strong-remote
RG102,low,M_rho,M_cluster,0.000217,0.018021,3,2,D3-2:strong-remote
RG102,low,"M_rho,beta",M_star,0.001378,0.050768,3,2,D3-2:strong-remote
RG102,low,"M_rho,beta",M_cluster,0.00018,0.017562,3,2,D3-2:strong-remote
RG102,low,M_star,M_cluster,0.002542,0.06833,3,2,D3-2:strong-remote
RG103,high,M_exact,M_0,0.057115,0.262483,3,2,D3-2:strong-remote
RG103,high,M_exact,M_rho,0.009124,0.084668,3,2,D3-2:strong-remote
RG103,high,M_exact,"M_rho,beta",0.033958,0.188608,3,2,D3-2:strong-remote
RG103,high,M_exact,M_star,0.222471,0.612374,3,2,D3-2:strong-remote
RG103,high,M_exact,M_cluster,0.015651,0.116831,3,2,D3-2:strong-remote
RG103,high,M_0,M_rho,0.021789,0.177815,3,2,D3-2:strong-remote
RG103,high,M_0,"M_rho,beta",0.003278,0.073876,3,2,D3-2:strong-remote
RG103,high,M_0,M_star,0.062545,0.349891,3,2,D3-2:strong-remote
RG103,high,M_0,M_cluster,0.013908,0.145653,3,2,D3-2:strong-remote
RG103,high,M_rho,"M_rho,beta",0.008283,0.103939,3,2,D3-2:strong-remote
RG103,high,M_rho,M_star,0.151799,0.527706,3,2,D3-2:strong-remote
RG103,high,M_rho,M_cluster,0.000911,0.032162,3,2,D3-2:strong-remote
RG103,high,"M_rho,beta",M_star,0.093051,0.423766,3,2,D3-2:strong-remote
RG103,high,"M_rho,beta",M_cluster,0.003723,0.071777,3,2,D3-2:strong-remote
RG103,high,M_star,M_cluster,0.131162,0.495543,3,2,D3-2:strong-remote
RG103,medium,M_exact,M_0,0.008832,0.118226,3,2,D3-2:strong-remote
RG103,medium,M_exact,M_rho,0.000366,0.022657,3,2,D3-2:strong-remote
RG103,medium,M_exact,"M_rho,beta",0.002689,0.063164,3,2,D3-2:strong-remote
RG103,medium,M_exact,M_star,0.034669,0.247078,3,2,D3-2:strong-remote
RG103,medium,M_exact,M_cluster,0.000281,0.019811,3,2,D3-2:strong-remote
RG103,medium,M_0,M_rho,0.005616,0.095569,3,2,D3-2:strong-remote
RG103,medium,M_0,"M_rho,beta",0.001787,0.055062,3,2,D3-2:strong-remote
RG103,medium,M_0,M_star,0.008693,0.128852,3,2,D3-2:strong-remote
RG103,medium,M_0,M_cluster,0.005975,0.098415,3,2,D3-2:strong-remote
RG103,medium,M_rho,"M_rho,beta",0.001072,0.040507,3,2,D3-2:strong-remote
RG103,medium,M_rho,M_star,0.028044,0.224421,3,2,D3-2:strong-remote
RG103,medium,M_rho,M_cluster,6e-06,0.002846,3,2,D3-2:strong-remote
RG103,medium,"M_rho,beta",M_star,0.018278,0.183914,3,2,D3-2:strong-remote
RG103,medium,"M_rho,beta",M_cluster,0.001233,0.043353,3,2,D3-2:strong-remote
RG103,medium,M_star,M_cluster,0.028828,0.227268,3,2,D3-2:strong-remote
RG103,low,M_exact,M_0,0.000262,0.021397,3,2,D3-2:strong-remote
RG103,low,M_exact,M_rho,3e-06,0.002266,3,2,D3-2:strong-remote
RG103,low,M_exact,"M_rho,beta",5.5e-05,0.009794,3,2,D3-2:strong-remote
RG103,low,M_exact,M_star,0.001374,0.049531,3,2,D3-2:strong-remote
RG103,low,M_exact,M_cluster,3e-06,0.002177,3,2,D3-2:strong-remote
RG103,low,M_0,M_rho,0.000209,0.019131,3,2,D3-2:strong-remote
RG103,low,M_0,"M_rho,beta",7.6e-05,0.011603,3,2,D3-2:strong-remote
RG103,low,M_0,M_star,0.000437,0.028135,3,2,D3-2:strong-remote
RG103,low,M_0,M_cluster,0.000211,0.019219,3,2,D3-2:strong-remote
RG103,low,M_rho,"M_rho,beta",3.3e-05,0.007528,3,2,D3-2:strong-remote
RG103,low,M_rho,M_star,0.001249,0.047265,3,2,D3-2:strong-remote
RG103,low,M_rho,M_cluster,0.0,8.9e-05,3,2,D3-2:strong-remote
RG103,low,"M_rho,beta",M_star,0.000878,0.039738,3,2,D3-2:strong-remote
RG103,low,"M_rho,beta",M_cluster,3.3e-05,0.007616,3,2,D3-2:strong-remote
RG103,low,M_star,M_cluster,0.001254,0.047354,3,2,D3-2:strong-remote
RG104,high,M_exact,M_0,0.096621,0.398762,3,2,D3-2:strong-remote
RG104,high,M_exact,M_rho,0.033692,0.251848,3,2,D3-2:strong-remote
RG104,high,M_exact,"M_rho,beta",0.039938,0.267308,3,2,D3-2:strong-remote
RG104,high,M_exact,M_star,0.17335,0.488752,3,2,D3-2:strong-remote
RG104,high,M_exact,M_cluster,0.002386,0.051036,3,2,D3-2:strong-remote
RG104,high,M_0,M_rho,0.017721,0.146915,3,2,D3-2:strong-remote
RG104,high,M_0,"M_rho,beta",0.015749,0.131454,3,2,D3-2:strong-remote
RG104,high,M_0,M_star,0.015353,0.089989,3,2,D3-2:strong-remote
RG104,high,M_0,M_cluster,0.119699,0.449798,3,2,D3-2:strong-remote
RG104,high,M_rho,"M_rho,beta",0.001119,0.029541,3,2,D3-2:strong-remote
RG104,high,M_rho,M_star,0.062172,0.236904,3,2,D3-2:strong-remote
RG104,high,M_rho,M_cluster,0.048432,0.302884,3,2,D3-2:strong-remote
RG104,high,"M_rho,beta",M_star,0.056937,0.221443,3,2,D3-2:strong-remote
RG104,high,"M_rho,beta",M_cluster,0.053611,0.318344,3,2,D3-2:strong-remote
RG104,high,M_star,M_cluster,0.201286,0.539788,3,2,D3-2:strong-remote
RG104,medium,M_exact,M_0,0.009872,0.140004,3,2,D3-2:strong-remote
RG104,medium,M_exact,M_rho,0.001032,0.042097,3,2,D3-2:strong-remote
RG104,medium,M_exact,"M_rho,beta",0.001269,0.049528,3,2,D3-2:strong-remote
RG104,medium,M_exact,M_star,0.036273,0.265762,3,2,D3-2:strong-remote
RG104,medium,M_exact,M_cluster,0.001122,0.043723,3,2,D3-2:strong-remote
RG104,medium,M_0,M_rho,0.004828,0.097907,3,2,D3-2:strong-remote
RG104,medium,M_0,"M_rho,beta",0.004226,0.090476,3,2,D3-2:strong-remote
RG104,medium,M_0,M_star,0.008483,0.125758,3,2,D3-2:strong-remote
RG104,medium,M_0,M_cluster,0.017046,0.183727,3,2,D3-2:strong-remote
RG104,medium,M_rho,"M_rho,beta",0.000305,0.021166,3,2,D3-2:strong-remote
RG104,medium,M_rho,M_star,0.025902,0.223665,3,2,D3-2:strong-remote
RG104,medium,M_rho,M_cluster,0.003777,0.085821,3,2,D3-2:strong-remote
RG104,medium,"M_rho,beta",M_star,0.024337,0.216234,3,2,D3-2:strong-remote
RG104,medium,"M_rho,beta",M_cluster,0.004723,0.093251,3,2,D3-2:strong-remote
RG104,medium,M_star,M_cluster,0.048962,0.309485,3,2,D3-2:strong-remote
RG104,low,M_exact,M_0,0.000259,0.022009,3,2,D3-2:strong-remote
RG104,low,M_exact,M_rho,3.5e-05,0.007603,3,2,D3-2:strong-remote
RG104,low,M_exact,"M_rho,beta",7e-06,0.003623,3,2,D3-2:strong-remote
RG104,low,M_exact,M_star,0.001412,0.051775,3,2,D3-2:strong-remote
RG104,low,M_exact,M_cluster,0.000127,0.013905,3,2,D3-2:strong-remote
RG104,low,M_0,M_rho,0.000181,0.017524,3,2,D3-2:strong-remote
RG104,low,M_0,"M_rho,beta",0.00018,0.018386,3,2,D3-2:strong-remote
RG104,low,M_0,M_star,0.000462,0.029765,3,2,D3-2:strong-remote
RG104,low,M_0,M_cluster,0.00068,0.034796,3,2,D3-2:strong-remote
RG104,low,M_rho,"M_rho,beta",2.1e-05,0.005438,3,2,D3-2:strong-remote
RG104,low,M_rho,M_star,0.001192,0.04729,3,2,D3-2:strong-remote
RG104,low,M_rho,M_cluster,0.000164,0.017272,3,2,D3-2:strong-remote
RG104,low,"M_rho,beta",M_star,0.001219,0.048152,3,2,D3-2:strong-remote
RG104,low,"M_rho,beta",M_cluster,0.000179,0.01641,3,2,D3-2:strong-remote
RG104,low,M_star,M_cluster,0.002237,0.064562,3,2,D3-2:strong-remote
RG105,high,M_exact,M_0,0.130025,0.490986,3,2,D3-2:strong-remote
RG105,high,M_exact,M_rho,0.004441,0.07558,3,2,D3-2:strong-remote
RG105,high,M_exact,"M_rho,beta",0.049393,0.289284,3,2,D3-2:strong-remote
RG105,high,M_exact,M_star,0.388963,0.798151,3,2,D3-2:strong-remote
RG105,high,M_exact,M_cluster,0.0,0.0,3,2,D3-2:strong-remote
RG105,high,M_0,M_rho,0.090051,0.415406,3,2,D3-2:strong-remote
RG105,high,M_0,"M_rho,beta",0.020934,0.201702,3,2,D3-2:strong-remote
RG105,high,M_0,M_star,0.092179,0.307165,3,2,D3-2:strong-remote
RG105,high,M_0,M_cluster,0.130025,0.490986,3,2,D3-2:strong-remote
RG105,high,M_rho,"M_rho,beta",0.025262,0.213704,3,2,D3-2:strong-remote
RG105,high,M_rho,M_star,0.325586,0.722571,3,2,D3-2:strong-remote
RG105,high,M_rho,M_cluster,0.004441,0.07558,3,2,D3-2:strong-remote
RG105,high,"M_rho,beta",M_star,0.187686,0.508867,3,2,D3-2:strong-remote
RG105,high,"M_rho,beta",M_cluster,0.049393,0.289284,3,2,D3-2:strong-remote
RG105,high,M_star,M_cluster,0.388963,0.798151,3,2,D3-2:strong-remote
RG105,medium,M_exact,M_0,0.019631,0.195556,3,2,D3-2:strong-remote
RG105,medium,M_exact,M_rho,0.001316,0.050103,3,2,D3-2:strong-remote
RG105,medium,M_exact,"M_rho,beta",0.00613,0.110314,3,2,D3-2:strong-remote
RG105,medium,M_exact,M_star,0.086417,0.384135,3,2,D3-2:strong-remote
RG105,medium,M_exact,M_cluster,0.0,0.0,3,2,D3-2:strong-remote
RG105,medium,M_0,M_rho,0.011064,0.145453,3,2,D3-2:strong-remote
RG105,medium,M_0,"M_rho,beta",0.003888,0.085242,3,2,D3-2:strong-remote
RG105,medium,M_0,M_star,0.024968,0.188579,3,2,D3-2:strong-remote
RG105,medium,M_0,M_cluster,0.019631,0.195556,3,2,D3-2:strong-remote
RG105,medium,M_rho,"M_rho,beta",0.001849,0.060211,3,2,D3-2:strong-remote
RG105,medium,M_rho,M_star,0.067694,0.334032,3,2,D3-2:strong-remote
RG105,medium,M_rho,M_cluster,0.001316,0.050103,3,2,D3-2:strong-remote
RG105,medium,"M_rho,beta",M_star,0.047865,0.273821,3,2,D3-2:strong-remote
RG105,medium,"M_rho,beta",M_cluster,0.00613,0.110314,3,2,D3-2:strong-remote
RG105,medium,M_star,M_cluster,0.086417,0.384135,3,2,D3-2:strong-remote
RG105,low,M_exact,M_0,0.000672,0.034967,3,2,D3-2:strong-remote
RG105,low,M_exact,M_rho,6.3e-05,0.010717,3,2,D3-2:strong-remote
RG105,low,M_exact,"M_rho,beta",0.000226,0.020374,3,2,D3-2:strong-remote
RG105,low,M_exact,M_star,0.004396,0.087692,3,2,D3-2:strong-remote
RG105,low,M_exact,M_cluster,0.0,0.0,3,2,D3-2:strong-remote
RG105,low,M_0,M_rho,0.000325,0.02425,3,2,D3-2:strong-remote
RG105,low,M_0,"M_rho,beta",0.000119,0.014592,3,2,D3-2:strong-remote
RG105,low,M_0,M_star,0.001635,0.052725,3,2,D3-2:strong-remote
RG105,low,M_0,M_cluster,0.000672,0.034967,3,2,D3-2:strong-remote
RG105,low,M_rho,"M_rho,beta",5.2e-05,0.009658,3,2,D3-2:strong-remote
RG105,low,M_rho,M_star,0.003415,0.076975,3,2,D3-2:strong-remote
RG105,low,M_rho,M_cluster,6.3e-05,0.010717,3,2,D3-2:strong-remote
RG105,low,"M_rho,beta",M_star,0.002633,0.067317,3,2,D3-2:strong-remote
RG105,low,"M_rho,beta",M_cluster,0.000226,0.020374,3,2,D3-2:strong-remote
RG105,low,M_star,M_cluster,0.004396,0.087692,3,2,D3-2:strong-remote
RG106,high,M_exact,M_0,0.151462,0.519246,3,2,D3-1:tree-like-remote
RG106,high,M_exact,M_rho,0.025505,0.183703,3,2,D3-1:tree-like-remote
RG106,high,M_exact,"M_rho,beta",0.090212,0.388246,3,2,D3-1:tree-like-remote
RG106,high,M_exact,M_star,0.419335,0.826411,3,2,D3-1:tree-like-remote
RG106,high,M_exact,M_cluster,0.0,0.0,3,2,D3-1:tree-like-remote
RG106,high,M_0,M_rho,0.057538,0.335543,3,2,D3-1:tree-like-remote
RG106,high,M_0,"M_rho,beta",0.009011,0.131,3,2,D3-1:tree-like-remote
RG106,high,M_0,M_star,0.092179,0.307165,3,2,D3-1:tree-like-remote
RG106,high,M_0,M_cluster,0.151462,0.519246,3,2,D3-1:tree-like-remote
RG106,high,M_rho,"M_rho,beta",0.021504,0.204543,3,2,D3-1:tree-like-remote
RG106,high,M_rho,M_star,0.267986,0.642709,3,2,D3-1:tree-like-remote
RG106,high,M_rho,M_cluster,0.025505,0.183703,3,2,D3-1:tree-like-remote
RG106,high,"M_rho,beta",M_star,0.151215,0.438166,3,2,D3-1:tree-like-remote
RG106,high,"M_rho,beta",M_cluster,0.090212,0.388246,3,2,D3-1:tree-like-remote
RG106,high,M_star,M_cluster,0.419335,0.826411,3,2,D3-1:tree-like-remote
RG106,medium,M_exact,M_0,0.026224,0.225023,3,2,D3-1:tree-like-remote
RG106,medium,M_exact,M_rho,0.003797,0.084681,3,2,D3-1:tree-like-remote
RG106,medium,M_exact,"M_rho,beta",0.011365,0.148867,3,2,D3-1:tree-like-remote
RG106,medium,M_exact,M_star,0.0989,0.413601,3,2,D3-1:tree-like-remote
RG106,medium,M_exact,M_cluster,0.0,0.0,3,2,D3-1:tree-like-remote
RG106,medium,M_0,M_rho,0.01029,0.140342,3,2,D3-1:tree-like-remote
RG106,medium,M_0,"M_rho,beta",0.003125,0.076155,3,2,D3-1:tree-like-remote
RG106,medium,M_0,M_star,0.024968,0.188579,3,2,D3-1:tree-like-remote
RG106,medium,M_0,M_cluster,0.026224,0.225023,3,2,D3-1:tree-like-remote
