graph_id,n_nodes,evidence_level,agent,agent_rho,p_R,p_G,p_B,entropy,kl_to_A0,kl_to_A4,D1_target_degree,D2_neighbor_coupling,D3_remote_class,S2_count,e12,e22,radius,preferred_color_template
RG012,5,medium,A4,1.0,0.18375,0.632499,0.18375,0.912344,0.186268,0.0,3,1,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG012,5,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.009306,3,1,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG012,5,low,A1,0.25,0.31776,0.36448,0.31776,1.096461,0.002151,0.002572,3,1,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG012,5,low,A2,0.5,0.30761,0.384781,0.30761,1.092794,0.005819,0.000449,3,1,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG012,5,low,A3,0.75,0.302476,0.395048,0.302476,1.090273,0.008339,4e-05,3,1,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG012,5,low,A4,1.0,0.30029,0.399419,0.30029,1.089066,0.009546,0.0,3,1,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG013,5,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.694129,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,high,A1,0.25,0.1708,0.603055,0.226146,0.943024,0.155588,0.186068,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,high,A2,0.5,0.098433,0.764627,0.13694,0.705671,0.392941,0.028428,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,high,A3,0.75,0.076528,0.82912,0.094352,0.574792,0.52382,0.002357,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,high,A4,1.0,0.069909,0.852652,0.077439,0.520024,0.578589,0.0,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.085502,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,medium,A1,0.25,0.269882,0.443305,0.286814,1.072319,0.026293,0.01837,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,medium,A2,0.5,0.241455,0.504343,0.254202,1.036509,0.062104,0.00244,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,medium,A3,0.75,0.231893,0.529298,0.238809,1.017644,0.080968,0.000186,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,medium,A4,1.0,0.2287,0.538686,0.232614,1.009893,0.08872,0.0,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.002914,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,low,A1,0.25,0.322496,0.353633,0.323872,1.097693,0.00092,0.000572,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,low,A2,0.5,0.317309,0.364062,0.318629,1.096517,0.002095,7.4e-05,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,low,A3,0.75,0.315328,0.368303,0.316369,1.095904,0.002708,6e-06,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG013,5,low,A4,1.0,0.314602,0.369912,0.315486,1.095652,0.00296,0.0,3,1,D3-2:strong-remote,1,2,0,2,0-2-1-1
RG014,5,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.514002,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,high,A1,0.25,0.222473,0.555054,0.222473,0.995486,0.103126,0.154566,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,high,A2,0.5,0.148283,0.703435,0.148283,0.813489,0.285123,0.027005,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,high,A3,0.75,0.113476,0.773048,0.113476,0.692878,0.405734,0.002386,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,high,A4,1.0,0.099457,0.801086,0.099457,0.636771,0.461842,0.0,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.046974,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,medium,A1,0.25,0.294461,0.411077,0.294461,1.085458,0.013154,0.010961,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,medium,A2,0.5,0.271793,0.456413,0.271793,1.066128,0.032484,0.001619,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,medium,A3,0.75,0.261628,0.476744,0.261628,1.054758,0.043854,0.000131,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,medium,A4,1.0,0.257587,0.484826,0.257587,1.049778,0.048834,0.0,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.001023,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,low,A1,0.25,0.327556,0.344887,0.327556,1.098314,0.000299,0.000219,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,low,A2,0.5,0.324449,0.351103,0.324449,1.097908,0.000704,3.1e-05,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,low,A3,0.75,0.323097,0.353807,0.323097,1.097678,0.000934,2e-06,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG014,5,low,A4,1.0,0.322565,0.35487,0.322565,1.097579,0.001033,0.0,3,1,D3-1:tree-like-remote,1,1,0,2,0-2-1-1
RG015,5,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.323493,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,high,A1,0.25,0.49245,0.253775,0.253775,1.04484,0.053772,0.115929,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,high,A2,0.5,0.620158,0.189921,0.189921,0.927274,0.171339,0.023746,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,high,A3,0.75,0.690267,0.154867,0.154867,0.833578,0.265034,0.002293,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,high,A4,1.0,0.720968,0.139516,0.139516,0.785446,0.313166,0.0,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.022497,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,medium,A1,0.25,0.38759,0.306205,0.306205,1.092148,0.006464,0.005054,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,medium,A2,0.5,0.418211,0.290895,0.290895,1.082973,0.015639,0.000736,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,medium,A3,0.75,0.431812,0.284094,0.284094,1.077657,0.020956,5.9e-05,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,medium,A4,1.0,0.437206,0.281397,0.281397,1.075339,0.023273,0.0,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.000726,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,low,A1,0.25,0.343248,0.328376,0.328376,1.098392,0.00022,0.000148,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,low,A2,0.5,0.348403,0.325799,0.325799,1.098105,0.000507,2e-05,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,low,A3,0.75,0.3506,0.3247,0.3247,1.097947,0.000665,2e-06,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG015,5,low,A4,1.0,0.351456,0.324272,0.324272,1.09788,0.000733,0.0,3,0,D3-1:tree-like-remote,1,1,0,2,0-2-1-0
RG016,5,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.467161,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,high,A1,0.25,0.532411,0.210901,0.256688,1.012907,0.085705,0.156551,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,high,A2,0.5,0.678283,0.14525,0.176467,0.849638,0.248975,0.03082,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,high,A3,0.75,0.752803,0.116273,0.130924,0.730144,0.368469,0.002938,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,high,A4,1.0,0.784236,0.104758,0.111006,0.67096,0.427652,0.0,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.050253,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,medium,A1,0.25,0.417157,0.285329,0.297513,1.083226,0.015386,0.010792,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,medium,A2,0.5,0.463155,0.264455,0.27239,1.062484,0.036129,0.001486,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,medium,A3,0.75,0.482616,0.256656,0.260728,1.05115,0.047462,0.000116,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,medium,A4,1.0,0.49013,0.253806,0.256064,1.046362,0.05225,0.0,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.00241,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,low,A1,0.25,0.35191,0.323569,0.32452,1.097842,0.00077,0.000465,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,low,A2,0.5,0.361311,0.318963,0.319726,1.096874,0.001739,5.9e-05,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,low,A3,0.75,0.365114,0.317164,0.317722,1.096373,0.002239,4e-06,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG016,5,low,A4,1.0,0.366554,0.316493,0.316953,1.096167,0.002445,0.0,3,0,D3-2:strong-remote,1,2,0,2,0-1-2-0
RG017,5,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.604972,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,high,A1,0.25,0.213034,0.573931,0.213034,0.977504,0.121109,0.178747,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,high,A2,0.5,0.134692,0.730616,0.134692,0.769368,0.329244,0.030442,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,high,A3,0.75,0.099257,0.801486,0.099257,0.635935,0.462677,0.002654,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,high,A4,1.0,0.085274,0.829451,0.085274,0.574971,0.523641,0.0,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.077109,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,medium,A1,0.25,0.277334,0.445331,0.277334,1.071625,0.026987,0.013782,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,medium,A2,0.5,0.249907,0.500186,0.249907,1.039592,0.05902,0.001581,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,medium,A3,0.75,0.239603,0.520793,0.239603,1.024443,0.074169,0.000112,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,medium,A4,1.0,0.23586,0.52828,0.23586,1.018518,0.080094,0.0,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.004417,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,low,A1,0.25,0.31982,0.36036,0.31982,1.09699,0.001623,0.000706,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,low,A2,0.5,0.313723,0.372554,0.313723,1.095213,0.003399,7.6e-05,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,low,A3,0.75,0.311524,0.376952,0.311524,1.094416,0.004196,5e-06,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG017,5,low,A4,1.0,0.310737,0.378527,0.310737,1.094111,0.004502,0.0,3,0,D3-2:strong-remote,1,3,0,2,0-2-1-1
RG018,5,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.236732,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,high,A1,0.25,0.138537,0.722925,0.138537,0.782223,0.018673,0.132522,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,high,A2,0.5,0.194952,0.610096,0.194952,0.938966,0.098834,0.040004,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,high,A3,0.75,0.241201,0.517598,0.241201,1.026903,0.205113,0.004719,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,high,A4,1.0,0.265471,0.469058,0.265471,1.059252,0.274681,0.0,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.020434,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,medium,A1,0.25,0.275733,0.448534,0.275733,1.070087,0.004211,0.006035,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,medium,A2,0.5,0.291957,0.416086,0.291957,1.083735,0.012322,0.000972,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,medium,A3,0.75,0.299663,0.400673,0.299663,1.088705,0.017689,8e-05,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,medium,A4,1.0,0.302765,0.39447,0.302765,1.090427,0.020127,0.0,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.0007,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,low,A1,0.25,0.321014,0.357972,0.321014,1.097262,0.000193,0.000157,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,low,A2,0.5,0.32365,0.352701,0.32365,1.097776,0.000469,2.2e-05,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,low,A3,0.75,0.324797,0.350406,0.324797,1.097962,0.000627,2e-06,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG018,5,low,A4,1.0,0.325246,0.349507,0.325246,1.098028,0.000695,0.0,2,1,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG019,5,high,A0,0.0,0.098391,0.098391,0.803217,0.63231,0.0,0.072753,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,high,A1,0.25,0.057015,0.071612,0.871373,0.472095,0.017109,0.015659,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,high,A2,0.5,0.036451,0.06852,0.895029,0.403652,0.035882,0.002353,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,high,A3,0.75,0.028106,0.06898,0.902914,0.377048,0.04593,0.000188,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,high,A4,1.0,0.025018,0.069355,0.905626,0.367121,0.050164,0.0,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,medium,A0,0.0,0.252817,0.252817,0.494367,1.043562,0.0,0.035317,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,medium,A1,0.25,0.220762,0.227089,0.552149,0.99808,0.006732,0.014611,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,medium,A2,0.5,0.184931,0.230635,0.584434,0.964351,0.018811,0.003216,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,medium,A3,0.75,0.163925,0.240408,0.595667,0.947714,0.027915,0.000272,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,medium,A4,1.0,0.155666,0.245196,0.599138,0.941133,0.032168,0.0,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,low,A0,0.0,0.316292,0.316292,0.367417,1.09604,0.0,0.000257,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,low,A1,0.25,0.316276,0.309294,0.37443,1.094845,0.000144,0.000262,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,low,A2,0.5,0.312235,0.310803,0.376962,1.094413,0.000197,0.000123,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,low,A3,0.75,0.308275,0.315181,0.376544,1.094455,0.000217,1.3e-05,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG019,5,low,A4,1.0,0.306513,0.317383,0.376104,1.094482,0.000257,0.0,2,1,D3-2:strong-remote,2,2,1,2,0-1-2-0
RG020,5,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.121302,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,high,A1,0.25,0.142475,0.758625,0.0989,0.716014,0.009925,0.069441,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,high,A2,0.5,0.205525,0.694846,0.099628,0.807922,0.051931,0.023076,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,high,A3,0.75,0.263219,0.636487,0.100295,0.869538,0.112851,0.003135,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,high,A4,1.0,0.29806,0.601243,0.100697,0.89784,0.158549,0.0,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.012747,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,medium,A1,0.25,0.281362,0.460019,0.258619,1.063754,0.002842,0.003602,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,medium,A2,0.5,0.300584,0.436889,0.262526,1.074192,0.007916,0.000603,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,medium,A3,0.75,0.31001,0.425547,0.264442,1.07839,0.011323,5.2e-05,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,medium,A4,1.0,0.313917,0.420847,0.265237,1.079954,0.012911,0.0,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.000581,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,low,A1,0.25,0.321523,0.358748,0.319729,1.097174,0.000165,0.000126,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,low,A2,0.5,0.324356,0.354055,0.321589,1.09765,0.000392,1.8e-05,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,low,A3,0.75,0.325587,0.352014,0.322399,1.097826,0.000521,1e-06,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG020,5,low,A4,1.0,0.326071,0.351212,0.322717,1.097891,0.000577,0.0,2,0,D3-1:tree-like-remote,2,2,0,2,0-2-0-2
RG021,5,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.346797,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,high,A1,0.25,0.134895,0.685992,0.179112,0.8368,0.041643,0.169,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,high,A2,0.5,0.185483,0.542028,0.272489,0.998737,0.181983,0.04199,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,high,A3,0.75,0.225225,0.443105,0.33167,1.062434,0.325993,0.00415,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,high,A4,1.0,0.245422,0.398333,0.356245,1.079109,0.403325,0.0,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.040159,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,medium,A1,0.25,0.266835,0.424985,0.308181,1.078933,0.011158,0.009126,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,medium,A2,0.5,0.277895,0.384087,0.338018,1.090009,0.027508,0.001206,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,medium,A3,0.75,0.283348,0.367069,0.349583,1.09262,0.03631,9e-05,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,medium,A4,1.0,0.285579,0.36065,0.353771,1.093311,0.039923,0.0,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.001814,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,low,A1,0.25,0.317058,0.353093,0.329849,1.097616,0.00057,0.000351,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,low,A2,0.5,0.317806,0.345689,0.336505,1.098004,0.001292,4.4e-05,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,low,A3,0.75,0.318243,0.342671,0.339085,1.098087,0.001661,3e-06,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG021,5,low,A4,1.0,0.318435,0.341526,0.340039,1.098107,0.001812,0.0,2,0,D3-2:strong-remote,2,3,0,2,0-2-2-0
RG022,5,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.352398,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,high,A1,0.25,0.150981,0.698038,0.150981,0.821821,0.031329,0.190091,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,high,A2,0.5,0.23168,0.53664,0.23168,1.011637,0.180398,0.042022,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,high,A3,0.75,0.28539,0.42922,0.28539,1.078729,0.338853,0.002715,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,high,A4,1.0,0.303473,0.393054,0.303473,1.090798,0.40272,0.0,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.038025,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,medium,A1,0.25,0.291935,0.416131,0.291935,1.08372,0.012308,0.006861,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,medium,A2,0.5,0.312864,0.374273,0.312864,1.094912,0.029187,0.000481,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,medium,A3,0.75,0.318786,0.362428,0.318786,1.096734,0.035308,2.1e-05,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,medium,A4,1.0,0.320325,0.359349,0.320325,1.097108,0.036998,0.0,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.001632,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,low,A1,0.25,0.325211,0.349578,0.325211,1.098023,0.000689,0.000196,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,low,A2,0.5,0.328791,0.342417,0.328791,1.098427,0.001358,1.1e-05,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,low,A3,0.75,0.329685,0.34063,0.329685,1.098493,0.00156,0.0,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG022,5,low,A4,1.0,0.329908,0.340184,0.329908,1.098507,0.001613,0.0,2,0,D3-2:strong-remote,2,4,0,2,0-2-0-2
RG023,5,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.383632,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,high,A1,0.25,0.149819,0.700362,0.149819,0.81825,0.030021,0.216628,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,high,A2,0.5,0.223842,0.552316,0.223842,0.997974,0.161145,0.064161,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,high,A3,0.75,0.281948,0.436105,0.281948,1.075822,0.327303,0.007709,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,high,A4,1.0,0.312291,0.375419,0.312291,1.094703,0.435841,0.0,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.039773,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,medium,A1,0.25,0.290979,0.418042,0.290979,1.083035,0.011712,0.008097,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,medium,A2,0.5,0.311121,0.377759,0.311121,1.094261,0.0275,0.000985,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,medium,A3,0.75,0.3187,0.3626,0.3187,1.096711,0.035215,8.3e-05,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,medium,A4,1.0,0.321797,0.356406,0.321797,1.097428,0.038653,0.0,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.001036,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,low,A1,0.25,0.324818,0.350364,0.324818,1.097965,0.00063,4.9e-05,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,low,A2,0.5,0.32743,0.34514,0.32743,1.0983,0.001077,1e-06,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,low,A3,0.75,0.327401,0.345197,0.327401,1.098297,0.001072,0.0,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG023,5,low,A4,1.0,0.327167,0.345666,0.327167,1.098272,0.001027,0.0,2,0,D3-2:strong-remote,2,4,1,2,0-2-0-2
RG024,5,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.242299,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,high,A1,0.25,0.147941,0.778279,0.07378,0.670119,0.014554,0.161288,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,high,A2,0.5,0.229301,0.708101,0.062599,0.755572,0.076451,0.072294,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,high,A3,0.75,0.330481,0.612782,0.056737,0.828815,0.203346,0.013194,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,high,A4,1.0,0.408932,0.537485,0.053583,0.85618,0.334079,0.0,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.041796,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,medium,A1,0.25,0.300573,0.481938,0.217488,1.044896,0.007,0.017917,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,medium,A2,0.5,0.341107,0.453782,0.205111,1.050369,0.02041,0.005644,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,medium,A3,0.75,0.372827,0.424337,0.202836,1.055196,0.035329,0.000689,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
RG024,5,medium,A4,1.0,0.389558,0.407971,0.202471,1.056401,0.045099,0.0,2,0,D3-2:strong-remote,2,3,1,2,0-2-0-1
